GenderSelect,Country,Age,EmploymentStatus,CurrentJobTitleSelect,LanguageRecommendationSelect,FormalEducation,MajorSelect,CompensationAmount,CompensationCurrency,
Female,United States,30,Employed full-time,Business Analyst,SQL,Master's degree,Other,65000.00,USD,
Male,United States,30,Employed full-time,Other,SQL,Master's degree,A social science,65000.00,USD,
Male,United States,32,Employed full-time,Data Analyst,R,Master's degree,A social science,65000.00,USD,
Male,United States,35,Employed full-time,Data Analyst,Python,Master's degree,Mathematics or statistics,65000.00,USD,
Female,United States,38,Employed full-time,DBA/Database Engineer,SAS,Master's degree,Computer Science,65000.00,USD,
Male,United States,62,"Independent contractor, freelancer, or self-employed",Programmer,Python,Master's degree,Other,65000.00,USD,
Male,United States,29,Employed full-time,Data Analyst,Python,Master's degree,A social science,66000.00,USD,
Female,United States,42,Employed full-time,Data Scientist,R,Master's degree,Other,66000.00,USD,
Male,United States,51,Employed full-time,Business Analyst,R,Master's degree,Other,66000.00,USD,
Male,United States,31,Employed full-time,DBA/Database Engineer,Python,Master's degree,Electrical Engineering,67000.00,USD,
Male,United States,33,Employed full-time,Data Analyst,Python,Master's degree,Biology,67000.00,USD,
Female,United States,25,"Independent contractor, freelancer, or self-employed",Data Analyst,R,Master's degree,Biology,67000.00,USD,
Female,United States,26,Employed full-time,Data Analyst,Python,Master's degree,Physics,67500.00,USD,
Female,United States,47,Employed full-time,Data Miner,SQL,Master's degree,Mathematics or statistics,67500.00,USD,
Female,United States,23,Employed full-time,Data Analyst,Python,Master's degree,Other,68000.00,USD,
Female,United States,25,Employed full-time,Data Scientist,SQL,Master's degree,Other,68000.00,USD,
Male,United States,67,Employed full-time,Other,C/C++/C#,Master's degree,Electrical Engineering,68000.00,USD,
Female,United States,23,Employed full-time,Business Analyst,Python,Master's degree,Mathematics or statistics,70000.00,USD,
Male,United States,23,Employed full-time,Scientist/Researcher,Python,Master's degree,Electrical Engineering,70000.00,USD,
Female,United States,24,Employed full-time,Statistician,SAS,Master's degree,A humanities discipline,70000.00,USD,
Female,United States,25,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,70000.00,USD,
Female,United States,25,Employed full-time,Business Analyst,Python,Master's degree,A social science,70000.00,USD,
Male,United States,27,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,70000.00,USD,
Female,United States,28,Employed full-time,Data Analyst,Python,Master's degree,Mathematics or statistics,70000.00,USD,
Female,United States,29,Employed full-time,Data Scientist,R,Master's degree,Other,70000.00,USD,
Male,United States,30,Employed full-time,Data Scientist,R,Master's degree,Other,70000.00,USD,
Male,United States,30,Employed full-time,Data Miner,Python,Master's degree,"Information technology, networking, or system administration",70000.00,USD,
Male,United States,31,Employed full-time,Data Analyst,SQL,Master's degree,Mathematics or statistics,70000.00,USD,
Male,United States,31,Employed full-time,Researcher,Python,Master's degree,Electrical Engineering,70000.00,USD,
Male,United States,32,Employed full-time,Data Analyst,R,Master's degree,Mathematics or statistics,70000.00,USD,
Male,United States,33,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Other,70000.00,USD,
Male,United States,36,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,A humanities discipline,70000.00,USD,
Male,United States,40,Employed full-time,Business Analyst,R,Master's degree,A social science,70000.00,USD,
Male,United States,49,Employed full-time,DBA/Database Engineer,C/C++/C#,Master's degree,Mathematics or statistics,70000.00,USD,
Male,United States,49,Employed full-time,Data Analyst,Python,Master's degree,Computer Science,70000.00,USD,
Male,United States,53,Employed full-time,Data Scientist,Other,Master's degree,Computer Science,70000.00,USD,
Male,United States,28,Employed full-time,Data Analyst,Python,Master's degree,Electrical Engineering,70700.00,USD,
Female,United States,27,Employed full-time,Data Analyst,R,Master's degree,Mathematics or statistics,71000.00,USD,
Male,United States,24,Employed full-time,Business Analyst,SQL,Master's degree,Management information systems,72000.00,USD,
Male,United States,35,Employed full-time,Statistician,R,Master's degree,Mathematics or statistics,72000.00,USD,
Female,United States,47,Employed full-time,Scientist/Researcher,Python,Master's degree,Biology,72000.00,USD,
Male,United States,23,Employed full-time,Data Scientist,R,Master's degree,Mathematics or statistics,73000.00,USD,
Male,United States,33,Employed full-time,Other,Python,Master's degree,Engineering (non-computer focused),73000.00,USD,
Male,United States,24,Employed full-time,Business Analyst,R,Master's degree,Mathematics or statistics,73500.00,USD,
Male,United States,26,Employed full-time,Data Scientist,Python,Master's degree,Psychology,74000.00,USD,
Female,United States,31,Employed full-time,Data Analyst,R,Master's degree,A health science,74000.00,USD,
Male,United States,25,Employed full-time,Predictive Modeler,Python,Master's degree,A social science,74800.00,USD,
Male,United States,22,Employed full-time,Engineer,Python,Master's degree,Electrical Engineering,75000.00,USD,
Male,United States,28,Employed full-time,Business Analyst,Python,Master's degree,Engineering (non-computer focused),75000.00,USD,
Male,United States,30,Employed full-time,Data Analyst,R,Master's degree,A humanities discipline,75000.00,USD,
Male,United States,35,Employed full-time,Statistician,R,Master's degree,Psychology,75000.00,USD,
Male,United States,37,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Other,75000.00,USD,
Female,United States,37,Employed full-time,Software Developer/Software Engineer,R,Master's degree,Computer Science,75000.00,USD,
Female,United States,39,Employed full-time,Other,Python,Master's degree,Biology,75000.00,USD,
Male,United States,44,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Electrical Engineering,75000.00,USD,
Male,United States,60,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Computer Science,75000.00,USD,
Male,United States,36,"Independent contractor, freelancer, or self-employed",Engineer,Python,Master's degree,Computer Science,75000.00,USD,
Male,United States,59,"Independent contractor, freelancer, or self-employed",Data Scientist,Python,Master's degree,Physics,75000.00,USD,
Female,United States,25,"Independent contractor, freelancer, or self-employed",Data Scientist,Python,Master's degree,Psychology,76800.00,USD,
Female,United States,29,Employed full-time,Data Analyst,Python,Master's degree,Computer Science,77000.00,USD,
Male,United States,31,Employed part-time,Scientist/Researcher,Python,Master's degree,Other,77000.00,USD,
Male,United States,53,Employed full-time,Data Analyst,Python,Master's degree,Physics,77500.00,USD,
Female,United States,30,Employed full-time,Data Scientist,Java,Master's degree,Computer Science,78000.00,USD,
Female,United States,30,Employed full-time,Researcher,Python,Master's degree,A social science,78000.00,USD,
Male,United States,37,Employed full-time,Scientist/Researcher,Python,Master's degree,Other,78000.00,USD,
Female,United States,31,Employed full-time,Data Scientist,R,Master's degree,Fine arts or performing arts,79000.00,USD,
Male,United States,34,Employed full-time,Operations Research Practitioner,R,Master's degree,Engineering (non-computer focused),79000.00,USD,
Male,United States,58,Employed full-time,Software Developer/Software Engineer,SQL,Master's degree,Computer Science,79000.00,USD,
Female,United States,23,Employed full-time,Predictive Modeler,Python,Master's degree,Mathematics or statistics,80000.00,USD,
Male,United States,26,Employed full-time,Other,R,Master's degree,Other,80000.00,USD,
Female,United States,28,Employed full-time,Engineer,Python,Master's degree,Electrical Engineering,80000.00,USD,
Male,United States,29,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,80000.00,USD,
Male,United States,29,Employed full-time,Researcher,R,Master's degree,A social science,80000.00,USD,
Male,United States,32,Employed full-time,Operations Research Practitioner,Python,Master's degree,"Information technology, networking, or system administration",80000.00,USD,
Male,United States,33,Employed full-time,Data Scientist,Python,Master's degree,Other,80000.00,USD,
Male,United States,34,Employed full-time,Data Analyst,Python,Master's degree,Other,80000.00,USD,
Male,United States,34,Employed full-time,Data Scientist,SQL,Master's degree,Mathematics or statistics,80000.00,USD,
Male,United States,34,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,80000.00,USD,
Male,United States,35,Employed full-time,Engineer,Python,Master's degree,Mathematics or statistics,80000.00,USD,
Male,United States,35,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,80000.00,USD,
Male,United States,41,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Electrical Engineering,80000.00,USD,
Male,United States,25,Employed part-time,Scientist/Researcher,Python,Master's degree,Mathematics or statistics,80000.00,USD,
Male,United States,28,"Independent contractor, freelancer, or self-employed",Data Scientist,Python,Master's degree,Mathematics or statistics,80000.00,USD,
Male,United States,25,Employed full-time,Data Analyst,Python,Master's degree,Computer Science,82500.00,USD,
Male,United States,32,Employed full-time,Data Analyst,R,Master's degree,A social science,82500.00,USD,
Male,United States,33,Employed full-time,Data Analyst,Python,Master's degree,Mathematics or statistics,83000.00,USD,
Male,United States,47,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Other,83000.00,USD,
Male,United States,59,Employed full-time,Data Analyst,Python,Master's degree,A social science,83000.00,USD,
Female,United States,27,Employed part-time,Data Scientist,R,Master's degree,Physics,83200.00,USD,
Female,United States,23,Employed full-time,Engineer,Python,Master's degree,Engineering (non-computer focused),85000.00,USD,
Female,United States,24,Employed full-time,Business Analyst,Python,Master's degree,Other,85000.00,USD,
Female,United States,25,Employed full-time,Data Scientist,R,Master's degree,Other,85000.00,USD,
Male,United States,25,Employed full-time,Data Scientist,Python,Master's degree,"Information technology, networking, or system administration",85000.00,USD,
Male,United States,25,Employed full-time,Other,Python,Master's degree,Biology,85000.00,USD,
Male,United States,27,Employed full-time,Data Scientist,Python,Master's degree,A social science,85000.00,USD,
Female,United States,28,Employed full-time,Data Analyst,Python,Master's degree,Mathematics or statistics,85000.00,USD,
Male,United States,28,Employed full-time,Business Analyst,Python,Master's degree,Fine arts or performing arts,85000.00,USD,
Female,United States,29,Employed full-time,Data Scientist,Python,Master's degree,A health science,85000.00,USD,
Male,United States,31,Employed full-time,Business Analyst,R,Master's degree,Computer Science,85000.00,USD,
Male,United States,32,Employed full-time,Software Developer/Software Engineer,Java,Master's degree,Electrical Engineering,85000.00,USD,
Male,United States,39,Employed full-time,Data Scientist,Python,Master's degree,"Information technology, networking, or system administration",85000.00,USD,
Male,United States,25,Employed part-time,Machine Learning Engineer,Matlab,Master's degree,Electrical Engineering,85000.00,USD,
Male,United States,31,Employed full-time,Researcher,Java,Master's degree,A social science,86000.00,USD,
Male,United States,39,Employed full-time,Data Scientist,R,Master's degree,Computer Science,86000.00,USD,
Male,United States,26,Employed full-time,Other,Python,Master's degree,Computer Science,87000.00,USD,
Male,United States,42,"Independent contractor, freelancer, or self-employed",Data Scientist,R,Master's degree,Biology,87500.00,USD,
Female,United States,26,Employed full-time,Predictive Modeler,R,Master's degree,Mathematics or statistics,88000.00,USD,
Male,United States,32,Employed full-time,Statistician,R,Master's degree,Engineering (non-computer focused),88000.00,USD,
Male,United States,32,Employed full-time,Other,Other,Master's degree,A social science,88000.00,USD,
Male,United States,30,Employed full-time,Data Scientist,SQL,Master's degree,A social science,88500.00,USD,
Male,United States,32,Employed full-time,Data Scientist,Python,Master's degree,Other,89500.00,USD,
Male,United States,24,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,90000.00,USD,
Female,United States,25,Employed full-time,Predictive Modeler,Python,Master's degree,Computer Science,90000.00,USD,
Male,United States,26,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),90000.00,USD,
Male,United States,26,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),90000.00,USD,
Female,United States,27,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,90000.00,USD,
Female,United States,27,Employed full-time,Scientist/Researcher,R,Master's degree,A social science,90000.00,USD,
Male,United States,29,Employed full-time,Operations Research Practitioner,Python,Master's degree,Mathematics or statistics,90000.00,USD,
Female,United States,30,Employed full-time,Data Scientist,SAS,Master's degree,Other,90000.00,USD,
Male,United States,30,Employed full-time,Business Analyst,R,Master's degree,"Information technology, networking, or system administration",90000.00,USD,
Male,United States,30,Employed full-time,Data Scientist,R,Master's degree,A social science,90000.00,USD,
Male,United States,31,Employed full-time,Researcher,Python,Master's degree,Physics,90000.00,USD,
Female,United States,31,Employed full-time,Data Scientist,R,Master's degree,Engineering (non-computer focused),90000.00,USD,
Male,United States,34,Employed full-time,Data Scientist,Python,Master's degree,A humanities discipline,90000.00,USD,
Male,United States,38,Employed full-time,Other,Python,Master's degree,Fine arts or performing arts,90000.00,USD,
Male,United States,38,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Electrical Engineering,90000.00,USD,
Male,United States,41,Employed full-time,Machine Learning Engineer,Python,Master's degree,Mathematics or statistics,90000.00,USD,
Male,United States,55,Employed full-time,Other,R,Master's degree,Other,90000.00,USD,
Male,United States,56,Employed full-time,Data Miner,Python,Master's degree,Engineering (non-computer focused),90000.00,USD,
Male,United States,30,Employed part-time,Data Scientist,R,Master's degree,Mathematics or statistics,90000.00,USD,
Male,United States,52,"Independent contractor, freelancer, or self-employed",Data Analyst,R,Master's degree,Computer Science,90000.00,USD,
Male,United States,29,Employed full-time,Data Analyst,Python,Master's degree,Other,92000.00,USD,
Female,United States,31,Employed full-time,Scientist/Researcher,Python,Master's degree,Other,92000.00,USD,
Male,United States,31,Employed full-time,Data Analyst,R,Master's degree,Mathematics or statistics,92000.00,USD,
Male,United States,35,"Independent contractor, freelancer, or self-employed",Machine Learning Engineer,Python,Master's degree,Other,92000.00,USD,
Female,United States,28,Employed full-time,Data Analyst,SQL,Master's degree,Mathematics or statistics,92500.00,USD,
Female,United States,27,Employed full-time,Data Analyst,Python,Master's degree,Mathematics or statistics,93000.00,USD,
Male,United States,33,Employed full-time,Data Analyst,Python,Master's degree,Computer Science,93000.00,USD,
Female,United States,42,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,A social science,94500.00,USD,
A different identity,United States,27,Employed full-time,Data Scientist,R,Master's degree,A humanities discipline,94600.00,USD,
Male,United States,24,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,95000.00,USD,
Male,United States,25,Employed full-time,Computer Scientist,Python,Master's degree,Computer Science,95000.00,USD,
Male,United States,26,Employed full-time,Data Scientist,Python,Master's degree,A social science,95000.00,USD,
Male,United States,27,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Computer Science,95000.00,USD,
Male,United States,27,Employed full-time,Machine Learning Engineer,Python,Master's degree,Computer Science,95000.00,USD,
Male,United States,27,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,95000.00,USD,
Female,United States,28,Employed full-time,Other,Python,Master's degree,Other,95000.00,USD,
Male,United States,29,Employed full-time,Data Analyst,R,Master's degree,Other,95000.00,USD,
Male,United States,31,Employed full-time,Other,R,Master's degree,Other,95000.00,USD,
Male,United States,32,Employed full-time,Data Scientist,R,Master's degree,A social science,95000.00,USD,
Male,United States,34,Employed full-time,Data Analyst,Python,Master's degree,A humanities discipline,95000.00,USD,
Female,United States,36,Employed full-time,Data Scientist,Python,Master's degree,Psychology,95000.00,USD,
Female,United States,41,Employed full-time,Machine Learning Engineer,Python,Master's degree,A humanities discipline,95000.00,USD,
Male,United States,42,Employed full-time,Data Analyst,R,Master's degree,Other,95000.00,USD,
Male,United States,43,Employed full-time,Data Analyst,R,Master's degree,Mathematics or statistics,95000.00,USD,
Male,United States,43,Employed full-time,Machine Learning Engineer,Python,Master's degree,Mathematics or statistics,95000.00,USD,
Male,United States,60,Employed full-time,Data Scientist,R,Master's degree,Mathematics or statistics,95000.00,USD,
Male,United States,47,"Independent contractor, freelancer, or self-employed",Data Scientist,R,Master's degree,Biology,95000.00,USD,
Male,United States,26,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,96000.00,USD,
Male,United States,28,Employed full-time,Other,Python,Master's degree,Other,96000.00,USD,
Male,United States,28,Employed full-time,Data Analyst,R,Master's degree,Engineering (non-computer focused),96000.00,USD,
Male,United States,36,Employed full-time,Data Scientist,Python,Master's degree,A social science,98000.00,USD,
Male,United States,36,Employed full-time,Business Analyst,Python,Master's degree,Computer Science,99000.00,USD,
Male,United States,25,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,100000.00,USD,
Male,United States,26,Employed full-time,Data Scientist,Python,Master's degree,Other,100000.00,USD,
Male,United States,26,Employed full-time,Machine Learning Engineer,Python,Master's degree,Management information systems,100000.00,USD,
Male,United States,27,Employed full-time,Data Scientist,Python,Master's degree,Other,100000.00,USD,
Male,United States,28,Employed full-time,DBA/Database Engineer,Python,Master's degree,"Information technology, networking, or system administration",100000.00,USD,
Male,United States,28,Employed full-time,Machine Learning Engineer,Python,Master's degree,Computer Science,100000.00,USD,
Male,United States,29,Employed full-time,Other,Python,Master's degree,Engineering (non-computer focused),100000.00,USD,
Male,United States,31,Employed full-time,Scientist/Researcher,Python,Master's degree,Engineering (non-computer focused),100000.00,USD,
Male,United States,31,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Electrical Engineering,100000.00,USD,
Male,United States,32,Employed full-time,Engineer,Python,Master's degree,Physics,100000.00,USD,
Male,United States,32,Employed full-time,Computer Scientist,Python,Master's degree,Electrical Engineering,100000.00,USD,
Male,United States,32,Employed full-time,Other,R,Master's degree,A social science,100000.00,USD,
Male,Singapore,33,Employed full-time,Predictive Modeler,Python,Master's degree,Mathematics or statistics,100000.00,USD,
Male,United States,34,Employed full-time,Business Analyst,SAS,Master's degree,Engineering (non-computer focused),100000.00,USD,
Male,United States,35,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),100000.00,USD,
Male,United States,40,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Mathematics or statistics,100000.00,USD,
Male,United States,42,Employed full-time,Data Scientist,R,Master's degree,Electrical Engineering,100000.00,USD,
Male,United States,47,Employed full-time,Data Scientist,R,Master's degree,Engineering (non-computer focused),100000.00,USD,
Male,United States,66,Employed full-time,Data Scientist,SAS,Master's degree,Mathematics or statistics,100000.00,USD,
Male,United States,46,"Independent contractor, freelancer, or self-employed",Software Developer/Software Engineer,Python,Master's degree,Electrical Engineering,100000.00,USD,
Female,United States,31,Employed full-time,Other,R,Master's degree,Other,101000.00,USD,
Male,United States,27,Employed full-time,Data Scientist,Python,Master's degree,Electrical Engineering,103000.00,USD,
Male,United States,32,Employed full-time,Data Scientist,R,Master's degree,Engineering (non-computer focused),103000.00,USD,
Male,United States,26,Employed full-time,Data Scientist,Python,Master's degree,A humanities discipline,104000.00,USD,
Male,United States,27,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),104000.00,USD,
Female,United States,28,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),105000.00,USD,
Male,United States,29,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,105000.00,USD,
Male,United States,31,Employed full-time,Statistician,R,Master's degree,Mathematics or statistics,105000.00,USD,
Male,United States,31,Employed full-time,Data Scientist,R,Master's degree,A humanities discipline,105000.00,USD,
Male,United States,39,Employed full-time,Data Analyst,R,Master's degree,A humanities discipline,105000.00,USD,
Male,United States,31,Employed full-time,Other,Python,Master's degree,Management information systems,106000.00,USD,
Male,United States,31,Employed full-time,Data Scientist,Matlab,Master's degree,Engineering (non-computer focused),106000.00,USD,
Male,United States,32,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,107000.00,USD,
Male,United States,26,Employed full-time,Data Scientist,Python,Master's degree,Other,108000.00,USD,
Male,United States,33,Employed full-time,Data Miner,R,Master's degree,A humanities discipline,108000.00,USD,
Male,United States,23,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,110000.00,USD,
Female,United States,24,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,110000.00,USD,
Female,United States,27,Employed full-time,Data Scientist,Python,Master's degree,A social science,110000.00,USD,
Male,United States,27,Employed full-time,Data Scientist,Python,Master's degree,A social science,110000.00,USD,
Male,United States,30,Employed full-time,Data Analyst,Python,Master's degree,Mathematics or statistics,110000.00,USD,
Female,United States,30,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),110000.00,USD,
Female,United States,30,Employed full-time,Engineer,Python,Master's degree,Biology,110000.00,USD,
Male,United States,31,Employed full-time,Engineer,Python,Master's degree,Electrical Engineering,110000.00,USD,
Male,United States,32,Employed full-time,Business Analyst,Python,Master's degree,Other,110000.00,USD,
Male,United States,32,Employed full-time,Data Scientist,R,Master's degree,Electrical Engineering,110000.00,USD,
Female,United States,33,Employed full-time,Data Scientist,Python,Master's degree,A social science,110000.00,USD,
Female,United States,34,Employed full-time,Data Scientist,Python,Master's degree,Physics,110000.00,USD,
Male,United States,34,Employed full-time,Software Developer/Software Engineer,Matlab,Master's degree,"Information technology, networking, or system administration",110000.00,USD,
Male,United States,34,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),110000.00,USD,
Male,United States,37,Employed full-time,Data Scientist,Python,Master's degree,Other,110000.00,USD,
Male,United States,37,Employed full-time,Software Developer/Software Engineer,SQL,Master's degree,Other,110000.00,USD,
Male,United States,38,Employed full-time,Data Scientist,Python,Master's degree,A social science,110000.00,USD,
Male,United States,40,Employed full-time,Engineer,R,Master's degree,Mathematics or statistics,110000.00,USD,
Male,United States,50,Employed full-time,Researcher,Python,Master's degree,Physics,110000.00,USD,
Male,United States,27,Employed part-time,Data Scientist,Python,Master's degree,Computer Science,110000.00,USD,
Female,United States,52,"Independent contractor, freelancer, or self-employed",Data Analyst,Python,Master's degree,Computer Science,110000.00,USD,
Male,United States,39,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Computer Science,111000.00,USD,
Female,United States,31,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,113221.00,USD,
Female,United States,31,"Independent contractor, freelancer, or self-employed",Statistician,Stata,Master's degree,Mathematics or statistics,114000.00,USD,
Male,United States,27,Employed full-time,Other,Python,Master's degree,Mathematics or statistics,115000.00,USD,
Male,United States,28,Employed full-time,Data Scientist,R,Master's degree,A social science,115000.00,USD,
Male,United States,29,Employed full-time,Data Scientist,SQL,Master's degree,Mathematics or statistics,115000.00,USD,
Male,United States,33,Employed full-time,Statistician,Python,Master's degree,Mathematics or statistics,115000.00,USD,
Male,United States,36,Employed full-time,Data Scientist,SQL,Master's degree,Other,115000.00,USD,
Male,United States,39,Employed full-time,Data Analyst,Python,Master's degree,Management information systems,115000.00,USD,
Female,United States,39,Employed full-time,Predictive Modeler,R,Master's degree,Engineering (non-computer focused),115000.00,USD,
Male,United States,55,Employed full-time,Operations Research Practitioner,R,Master's degree,Physics,115000.00,USD,
Female,United States,57,Employed full-time,Data Scientist,R,Master's degree,Engineering (non-computer focused),115000.00,USD,
Male,United States,37,"Independent contractor, freelancer, or self-employed",Data Scientist,Python,Master's degree,Computer Science,115000.00,USD,
Male,United States,43,Employed full-time,Computer Scientist,Python,Master's degree,Biology,116000.00,USD,
Male,United States,33,Employed full-time,Data Scientist,Python,Master's degree,A social science,117000.00,USD,
Male,United States,39,Employed full-time,Data Scientist,R,Master's degree,A humanities discipline,117000.00,USD,
Male,United States,23,Employed full-time,Data Scientist,R,Master's degree,Electrical Engineering,120000.00,USD,
Male,United States,24,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),120000.00,USD,
Male,United States,25,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),120000.00,USD,
Male,United States,25,Employed full-time,Scientist/Researcher,Python,Master's degree,Computer Science,120000.00,USD,
Female,United States,27,Employed full-time,Data Scientist,R,Master's degree,A social science,120000.00,USD,
Male,United States,28,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,120000.00,USD,
Male,United States,28,Employed full-time,Researcher,Python,Master's degree,A social science,120000.00,USD,
Male,United States,29,Employed full-time,Engineer,Python,Master's degree,A social science,120000.00,USD,
Male,United States,31,Employed full-time,Data Scientist,Python,Master's degree,Physics,120000.00,USD,
Male,United States,31,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),120000.00,USD,
Male,United States,31,Employed full-time,Data Scientist,Python,Master's degree,A social science,120000.00,USD,
Male,United States,32,Employed full-time,Machine Learning Engineer,Python,Master's degree,A social science,120000.00,USD,
Male,United States,33,Employed full-time,Data Scientist,R,Master's degree,A humanities discipline,120000.00,USD,
Male,United States,34,Employed full-time,Data Scientist,R,Master's degree,Other,120000.00,USD,
Female,United States,35,Employed full-time,Data Scientist,Python,Master's degree,Electrical Engineering,120000.00,USD,
Male,United States,36,Employed full-time,Business Analyst,Python,Master's degree,Psychology,120000.00,USD,
Male,United States,36,Employed full-time,Engineer,Python,Master's degree,Electrical Engineering,120000.00,USD,
Male,United States,40,Employed full-time,Data Scientist,Python,Master's degree,Physics,120000.00,USD,
Male,United States,44,Employed full-time,Machine Learning Engineer,Scala,Master's degree,"Information technology, networking, or system administration",120000.00,USD,
Male,United States,47,Employed full-time,Scientist/Researcher,Python,Master's degree,Other,120000.00,USD,
Female,United States,42,"Independent contractor, freelancer, or self-employed",Other,R,Master's degree,Physics,120000.00,USD,
Male,United States,36,Employed full-time,Engineer,R,Master's degree,Electrical Engineering,122000.00,USD,
Female,United States,26,Employed full-time,Machine Learning Engineer,Python,Master's degree,Computer Science,125000.00,USD,
Male,United States,26,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,125000.00,USD,
Male,United States,28,Employed full-time,Data Scientist,R,Master's degree,Mathematics or statistics,125000.00,USD,
Female,United States,31,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,125000.00,USD,
Female,United States,32,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Engineering (non-computer focused),125000.00,USD,
Male,United States,33,Employed full-time,Data Scientist,Python,Master's degree,Biology,125000.00,USD,
Male,United States,34,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),125000.00,USD,
Male,United States,36,Employed full-time,Other,Python,Master's degree,Engineering (non-computer focused),125000.00,USD,
Male,United States,40,Employed full-time,Software Developer/Software Engineer,Scala,Master's degree,Physics,125000.00,USD,
Male,United States,44,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Engineering (non-computer focused),125000.00,USD,
Male,United States,49,Employed full-time,Predictive Modeler,R,Master's degree,Electrical Engineering,125000.00,USD,
Male,United States,31,Employed full-time,Data Scientist,R,Master's degree,Mathematics or statistics,126000.00,USD,
Female,United States,48,Employed full-time,Data Analyst,SQL,Master's degree,Management information systems,126000.00,USD,
Male,United States,24,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),130000.00,USD,
Male,United States,24,Employed full-time,Machine Learning Engineer,Python,Master's degree,Computer Science,130000.00,USD,
Male,United States,25,Employed full-time,Data Scientist,Python,Master's degree,Physics,130000.00,USD,
Male,United States,27,Employed full-time,Data Scientist,R,Master's degree,Mathematics or statistics,130000.00,USD,
Male,United States,28,Employed full-time,Business Analyst,Python,Master's degree,Physics,130000.00,USD,
Male,United States,29,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),130000.00,USD,
Male,United States,30,Employed full-time,Data Scientist,Python,Master's degree,Physics,130000.00,USD,
Female,United States,30,Employed full-time,Data Scientist,SQL,Master's degree,Other,130000.00,USD,
Female,United States,32,Employed full-time,Data Scientist,Python,Master's degree,A social science,130000.00,USD,
Male,United States,33,Employed full-time,Data Scientist,SQL,Master's degree,Computer Science,130000.00,USD,
Female,United States,35,Employed full-time,Data Scientist,R,Master's degree,A humanities discipline,130000.00,USD,
Male,United States,36,Employed full-time,Other,Java,Master's degree,Computer Science,130000.00,USD,
Male,United States,39,Employed full-time,Data Scientist,SQL,Master's degree,Computer Science,130000.00,USD,
Male,United States,40,Employed full-time,DBA/Database Engineer,Python,Master's degree,Engineering (non-computer focused),130000.00,USD,
Male,United States,40,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Computer Science,130000.00,USD,
Male,United States,41,Employed full-time,Other,Python,Master's degree,Mathematics or statistics,130000.00,USD,
Male,United States,42,Employed full-time,Data Scientist,Python,Master's degree,A social science,130000.00,USD,
Male,United States,45,Employed full-time,Data Scientist,Python,Master's degree,Physics,130000.00,USD,
Female,United States,48,Employed full-time,Predictive Modeler,Python,Master's degree,Engineering (non-computer focused),130000.00,USD,
